sex,age,culture,ID,skill,y,animal,plant,method,from,sex_pathway
1,17,BaYaka,2600,B_plant,0,NA,epange,NA,NA,NA
1,17,BaYaka,2600,B_animal,1,dinya,NA,NA,NA,NA
1,17,BaYaka,2600,B_animal,1,ngomba,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,1,NA,boboka,NA,NA,NA
1,17,BaYaka,2600,B_plant,1,NA,mela,NA,NA,NA
1,17,BaYaka,2600,B_animal,0,esende,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,1,NA,mbila,NA,NA,NA
1,17,BaYaka,2600,B_animal,1,bemba,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,1,NA,mokasa,NA,NA,NA
1,17,BaYaka,2600,B_animal,1,koi,NA,NA,NA,NA
1,17,BaYaka,2600,B_animal,0,bwondi,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
1,17,BaYaka,2600,B_animal,0,monge,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,1,NA,bonjenbe.botoko,NA,NA,NA
1,17,BaYaka,2600,B_animal,1,tamba.kala.ku.,NA,NA,NA,NA
1,17,BaYaka,2600,B_animal,1,inde.mbombutu,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,0,NA,ngangi.kobo,NA,NA,NA
1,17,BaYaka,2600,B_animal,0,ndjumbe,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,1,NA,jabuka,NA,NA,NA
1,17,BaYaka,2600,B_animal,1,ekadi.mokato,NA,NA,NA,NA
1,17,BaYaka,2600,B_plant,0,NA,017_esuma,NA,NA,NA
1,35,BaYaka,2604,B_animal,0,esende,NA,NA,NA,NA
1,35,BaYaka,2604,B_animal,0,mosila.nkila,NA,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,mbila,NA,NA,NA
1,35,BaYaka,2604,B_animal,0,tamba.kala.ku.,NA,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,mboloko,NA,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,koko,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,mokasa,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,bemba,NA,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,boboka,NA,NA,NA
1,35,BaYaka,2604,B_plant,0,NA,epange,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,dinya,NA,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,bwondi,NA,NA,NA,NA
1,35,BaYaka,2604,B_animal,0,monge,NA,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,gondo,NA,NA,NA
1,35,BaYaka,2604,B_animal,0,ndjumbe,NA,NA,NA,NA
1,35,BaYaka,2604,B_plant,0,NA,017_esuma,NA,NA,NA
1,35,BaYaka,2604,B_plant,0,NA,bonjenbe.botoko,NA,NA,NA
1,35,BaYaka,2604,B_animal,0,ekala,NA,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,koi,NA,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,ndiki.kobo,NA,NA,NA
1,35,BaYaka,2604,B_plant,0,NA,017_dedesumbu,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,mela,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,inde.mbombutu,NA,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,ngomba,NA,NA,NA,NA
1,35,BaYaka,2604,B_plant,0,NA,ngangi.kobo,NA,NA,NA
1,35,BaYaka,2604,B_plant,1,NA,jabuka,NA,NA,NA
1,35,BaYaka,2604,B_animal,1,ekadi.mokato,NA,NA,NA,NA
0,35,BaYaka,2607,B_animal,1,esende,NA,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,bemba,NA,NA,NA,NA
0,35,BaYaka,2607,B_animal,1,mboloko,NA,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,gondo,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,mosila.nkila,NA,NA,NA,NA
0,35,BaYaka,2607,B_plant,0,NA,boboka,NA,NA,NA
0,35,BaYaka,2607,B_animal,1,tamba.kala.ku.,NA,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,dinya,NA,NA,NA,NA
0,35,BaYaka,2607,B_plant,0,NA,epange,NA,NA,NA
0,35,BaYaka,2607,B_animal,1,koi,NA,NA,NA,NA
0,35,BaYaka,2607,B_animal,1,bwondi,NA,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,017_esuma,NA,NA,NA
0,35,BaYaka,2607,B_animal,1,ngomba,NA,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,ekala,NA,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,mokasa,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,bonjenbe.botoko,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,mbila,NA,NA,NA
0,35,BaYaka,2607,B_plant,0,NA,017_dedesumbu,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,monge,NA,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,ndjumbe,NA,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,jabuka,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,koko,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,ngangi.kobo,NA,NA,NA
0,35,BaYaka,2607,B_plant,0,NA,ndiki.kobo,NA,NA,NA
0,35,BaYaka,2607,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,ekadi.mokato,NA,NA,NA,NA
0,35,BaYaka,2607,B_plant,0,NA,mela,NA,NA,NA
0,35,BaYaka,2607,B_animal,0,inde.mbombutu,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,1,esende,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,1,koi,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,mosila.nkila,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,ekala,NA,NA,NA,NA
1,65,BaYaka,2608,B_plant,1,NA,mokasa,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,mboloko,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,monge,NA,NA,NA,NA
1,65,BaYaka,2608,B_plant,1,NA,ndiki.kobo,NA,NA,NA
1,65,BaYaka,2608,B_plant,1,NA,jabuka,NA,NA,NA
1,65,BaYaka,2608,B_plant,0,NA,epange,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,dinya,NA,NA,NA,NA
1,65,BaYaka,2608,B_plant,0,NA,ngangi.kobo,NA,NA,NA
1,65,BaYaka,2608,B_plant,0,NA,boboka,NA,NA,NA
1,65,BaYaka,2608,B_plant,0,NA,gondo,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,tamba.kala.ku.,NA,NA,NA,NA
1,65,BaYaka,2608,B_plant,1,NA,koko,NA,NA,NA
1,65,BaYaka,2608,B_plant,0,NA,017_dedesumbu,NA,NA,NA
1,65,BaYaka,2608,B_plant,0,NA,017_esuma,NA,NA,NA
1,65,BaYaka,2608,B_plant,1,NA,mbila,NA,NA,NA
1,65,BaYaka,2608,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
1,65,BaYaka,2608,B_animal,1,ngomba,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,inde.mbombutu,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,bwondi,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,1,bemba,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,ndjumbe,NA,NA,NA,NA
1,65,BaYaka,2608,B_animal,0,ekadi.mokato,NA,NA,NA,NA
1,65,BaYaka,2608,B_plant,1,NA,bonjenbe.botoko,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,ndiki.kobo,NA,NA,NA
1,35,BaYaka,2609,B_animal,0,ndjumbe,NA,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,017_dedesumbu,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,ngangi.kobo,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,mboloko,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,bemba,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,0,ekala,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,mosila.nkila,NA,NA,NA,NA
1,35,BaYaka,2609,B_plant,0,NA,boboka,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,mela,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,dinya,NA,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,gondo,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,ngomba,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,0,tamba.kala.ku.,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,esende,NA,NA,NA,NA
1,35,BaYaka,2609,B_plant,0,NA,epange,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,koko,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,mbila,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,koi,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,bwondi,NA,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,bonjenbe.botoko,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,jabuka,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,mokasa,NA,NA,NA
1,35,BaYaka,2609,B_plant,1,NA,017_esuma,NA,NA,NA
1,35,BaYaka,2609,B_animal,0,monge,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,ekadi.mokato,NA,NA,NA,NA
1,35,BaYaka,2609,B_animal,1,inde.mbombutu,NA,NA,NA,NA
1,35,BaYaka,2610,B_animal,1,esende,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,0,NA,koko,NA,NA,NA
1,35,BaYaka,2610,B_animal,1,ngomba,NA,NA,NA,NA
1,35,BaYaka,2610,B_animal,0,dinya,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,mbila,NA,NA,NA
1,35,BaYaka,2610,B_animal,1,mboloko,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,boboka,NA,NA,NA
1,35,BaYaka,2610,B_animal,1,bwondi,NA,NA,NA,NA
1,35,BaYaka,2610,B_animal,0,ekala,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,0,NA,gondo,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,mela,NA,NA,NA
1,35,BaYaka,2610,B_animal,0,tamba.kala.ku.,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,mokasa,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,ngangi.kobo,NA,NA,NA
1,35,BaYaka,2610,B_plant,0,NA,epange,NA,NA,NA
1,35,BaYaka,2610,B_animal,1,bemba,NA,NA,NA,NA
1,35,BaYaka,2610,B_animal,1,monge,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,ndiki.kobo,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,bonjenbe.botoko,NA,NA,NA
1,35,BaYaka,2610,B_animal,0,ndjumbe,NA,NA,NA,NA
1,35,BaYaka,2610,B_animal,0,mosila.nkila,NA,NA,NA,NA
1,35,BaYaka,2610,B_animal,0,ekadi.mokato,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,0,NA,017_esuma,NA,NA,NA
1,35,BaYaka,2610,B_animal,1,koi,NA,NA,NA,NA
1,35,BaYaka,2610,B_animal,0,inde.mbombutu,NA,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,017_dedesumbu,NA,NA,NA
1,35,BaYaka,2610,B_plant,1,NA,jabuka,NA,NA,NA
1,65,BaYaka,2612,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,dinya,NA,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,esende,NA,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,mboloko,NA,NA,NA,NA
1,65,BaYaka,2612,B_plant,1,NA,boboka,NA,NA,NA
1,65,BaYaka,2612,B_plant,1,NA,mokasa,NA,NA,NA
1,65,BaYaka,2612,B_animal,0,bemba,NA,NA,NA,NA
1,65,BaYaka,2612,B_plant,1,NA,koko,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,gondo,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,epange,NA,NA,NA
1,65,BaYaka,2612,B_animal,0,bwondi,NA,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,tamba.kala.ku.,NA,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,ngomba,NA,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,mela,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,ndjumbe,NA,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,bonjenbe.botoko,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,mosila.nkila,NA,NA,NA,NA
1,65,BaYaka,2612,B_animal,0,ekala,NA,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,koi,NA,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,017_esuma,NA,NA,NA
1,65,BaYaka,2612,B_plant,1,NA,mbila,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,017_dedesumbu,NA,NA,NA
1,65,BaYaka,2612,B_animal,0,inde.mbombutu,NA,NA,NA,NA
1,65,BaYaka,2612,B_animal,0,monge,NA,NA,NA,NA
1,65,BaYaka,2612,B_plant,1,NA,jabuka,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,ngangi.kobo,NA,NA,NA
1,65,BaYaka,2612,B_animal,1,ekadi.mokato,NA,NA,NA,NA
1,65,BaYaka,2612,B_plant,0,NA,ndiki.kobo,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,dinya,NA,NA,NA,NA
0,35,BaYaka,2613,B_plant,0,NA,boboka,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,mboloko,NA,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,gondo,NA,NA,NA
0,35,BaYaka,2613,B_animal,1,bwondi,NA,NA,NA,NA
0,35,BaYaka,2613,B_plant,0,NA,epange,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,mbila,NA,NA,NA
0,35,BaYaka,2613,B_animal,1,koi,NA,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,mokasa,NA,NA,NA
0,35,BaYaka,2613,B_plant,0,NA,bonjenbe.botoko,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,tamba.kala.ku.,NA,NA,NA,NA
0,35,BaYaka,2613,B_animal,1,ngomba,NA,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,monge,NA,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,ndjumbe,NA,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,jabuka,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,esende,NA,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,ekala,NA,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,ndiki.kobo,NA,NA,NA
0,35,BaYaka,2613,B_plant,0,NA,017_dedesumbu,NA,NA,NA
0,35,BaYaka,2613,B_animal,1,bemba,NA,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,koko,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,mela,NA,NA,NA
0,35,BaYaka,2613,B_plant,0,NA,017_esuma,NA,NA,NA
0,35,BaYaka,2613,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
0,35,BaYaka,2613,B_plant,0,NA,ngangi.kobo,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,inde.mbombutu,NA,NA,NA,NA
0,35,BaYaka,2613,B_animal,1,ekadi.mokato,NA,NA,NA,NA
0,35,BaYaka,2613,B_animal,0,mosila.nkila,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,mela,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,ndiki.kobo,NA,NA,NA
0,35,BaYaka,2623,B_animal,1,mboloko,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,0,NA,ngangi.kobo,NA,NA,NA
0,35,BaYaka,2623,B_animal,0,ekala,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,0,NA,epange,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,koko,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,jabuka,NA,NA,NA
0,35,BaYaka,2623,B_animal,1,koi,NA,NA,NA,NA
0,35,BaYaka,2623,B_animal,1,bwondi,NA,NA,NA,NA
0,35,BaYaka,2623,B_animal,0,dinya,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,0,NA,017_dedesumbu,NA,NA,NA
0,35,BaYaka,2623,B_animal,0,inde.mbombutu,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,boboka,NA,NA,NA
0,35,BaYaka,2623,B_animal,1,esende,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,0,NA,gondo,NA,NA,NA
0,35,BaYaka,2623,B_animal,0,ndjumbe,NA,NA,NA,NA
0,35,BaYaka,2623,B_animal,1,monge,NA,NA,NA,NA
0,35,BaYaka,2623,B_animal,0,bemba,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,mbila,NA,NA,NA
0,35,BaYaka,2623,B_animal,0,mosila.nkila,NA,NA,NA,NA
0,35,BaYaka,2623,B_animal,1,ekadi.mokato,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,0,NA,bonjenbe.botoko,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,ekule.ewala.bodiaka,NA,NA,NA
0,35,BaYaka,2623,B_animal,1,ngomba,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,017_esuma,NA,NA,NA
0,35,BaYaka,2623,B_animal,0,tamba.kala.ku.,NA,NA,NA,NA
0,35,BaYaka,2623,B_plant,1,NA,mokasa,NA,NA,NA
0,65,BaYaka,2655,B_animal,0,dinya,NA,NA,NA,NA
0,65,BaYaka,2655,B_plant,0,NA,ngangi.kobo,NA,NA,NA
0,65,BaYaka,2655,B_animal,0,ekala,NA,NA,NA,NA
0,65,BaYaka,2655,B_animal,1,mboloko,NA,NA,NA,NA
0,65,BaYaka,2655,B_animal,1,esende,NA,NA,NA,NA
0,65,BaYaka,2655,B_plant,1,NA,ndiki.kobo,NA,NA,NA
0,65,BaYaka,2655,B_animal,0,koi,NA,NA,NA,NA
0,65,BaYaka,2655,B_plant,0,NA,epange,NA,NA,NA
